,feats_hillshade_Cp1,feats_hillshade_Cp2,feats_hillshade_Cp3,class,clusters,Cp_Product,reordered_cluster,geometry,x,y
727,1.4304805,-4.3460803,-3.0327034,0,0,2382583.0,0,POINT (15897941 -4717442),15897941.0,-4717442.0
728,1.8920207,-5.6095476,-3.4224324,0,4,63232900.0,5,POINT (15897941 -4716842),15897941.0,-4716842.0
729,2.0135002,-4.283775,-4.114828,0,0,56318372.0,0,POINT (15897941 -4716242),15897941.0,-4716242.0
730,3.2324371,-5.1776466,-2.894785,0,3,266927970.0,4,POINT (15897941 -4715642),15897941.0,-4715642.0
731,1.6699743,-5.900896,-3.8951921,0,1,83326520.0,9,POINT (15897941 -4715042),15897941.0,-4715042.0
732,2.1503372,-6.4750333,-4.632285,0,1,1116141300.0,9,POINT (15897941 -4714442),15897941.0,-4714442.0
733,1.8698702,-4.983535,-3.0080185,0,0,17304030.0,0,POINT (15897941 -4713842),15897941.0,-4713842.0
734,1.957344,-4.63286,-2.1140661,0,0,2589253.2,0,POINT (15897941 -4713242),15897941.0,-4713242.0
735,2.6122022,-3.9188218,-3.1070766,0,0,32551522.0,0,POINT (15897941 -4712642),15897941.0,-4712642.0
736,3.3902135,-4.868013,-3.6045094,0,3,744945700.0,4,POINT (15897941 -4712042),15897941.0,-4712042.0
737,1.4278965,-3.9413462,-3.3240051,0,0,2290946.0,0,POINT (15897941 -4711442),15897941.0,-4711442.0
738,2.69774,-4.6336184,-3.9772582,0,2,303753100.0,8,POINT (15897941 -4710842),15897941.0,-4710842.0
739,1.7437267,-4.1366463,-2.6557426,0,0,2579668.8,0,POINT (15897941 -4710242),15897941.0,-4710242.0
740,1.8110371,-5.619501,-3.4364877,0,4,52323824.0,5,POINT (15897941 -4709642),15897941.0,-4709642.0
741,1.7333307,-5.1333003,-2.6059914,0,5,6702786.0,2,POINT (15897941 -4709042),15897941.0,-4709042.0
742,1.6074562,-5.03998,-3.3843975,0,8,15496964.0,3,POINT (15897941 -4708442),15897941.0,-4708442.0
743,3.0134964,-3.7916775,-3.11477,0,0,57100540.0,0,POINT (15897941 -4707842),15897941.0,-4707842.0
744,3.102683,-5.4286327,-3.2108579,0,3,462641660.0,4,POINT (15897941 -4707242),15897941.0,-4707242.0
745,1.1919856,-5.3817024,-3.7162657,0,9,7699936.5,1,POINT (15897941 -4706642),15897941.0,-4706642.0
746,1.8411088,-4.375752,-3.2513075,0,0,12329655.0,0,POINT (15897941 -4706042),15897941.0,-4706042.0
747,2.921205,-4.668624,-2.0758572,0,3,18186202.0,4,POINT (15897941 -4705442),15897941.0,-4705442.0
748,3.3982916,-6.874755,-4.811144,0,1,17940355000.0,9,POINT (15897941 -4704842),15897941.0,-4704842.0
749,1.7755098,-5.239417,-3.3254375,0,0,28331796.0,0,POINT (15897941 -4704242),15897941.0,-4704242.0
750,2.7568865,-5.1486993,-3.6439667,0,2,370215070.0,8,POINT (15897941 -4703642),15897941.0,-4703642.0
751,3.596095,-6.387968,-3.7056904,0,3,4470079000.0,4,POINT (15897941 -4703042),15897941.0,-4703042.0
752,3.5383224,-6.675111,-3.988347,0,3,7417269000.0,4,POINT (15897941 -4702442),15897941.0,-4702442.0
753,2.2412686,-6.840125,-4.332321,0,1,1292388200.0,9,POINT (15897941 -4701842),15897941.0,-4701842.0
754,2.2569704,-4.782631,-4.543209,0,2,283646340.0,8,POINT (15898541 -4761242),15898541.0,-4761242.0
755,2.4060898,-6.2152843,-3.7584324,0,1,560916200.0,9,POINT (15898541 -4760642),15898541.0,-4760642.0
756,2.1647968,-5.951816,-3.8125615,0,2,286033950.0,8,POINT (15898541 -4760042),15898541.0,-4760042.0
757,2.4325676,-6.2776814,-4.7699327,0,7,2050606600.0,7,POINT (15898541 -4759442),15898541.0,-4759442.0
758,2.9625788,-7.3108845,-4.0019636,0,1,4892883500.0,9,POINT (15898541 -4758842),15898541.0,-4758842.0
759,3.423904,-6.4065185,-4.2003775,0,1,6639875600.0,9,POINT (15898541 -4758242),15898541.0,-4758242.0
760,1.7364645,-5.003036,-3.697617,0,4,34206404.0,5,POINT (15898541 -4757642),15898541.0,-4757642.0
761,2.8337955,-5.7711325,-3.2071986,0,4,396987700.0,5,POINT (15898541 -4757042),15898541.0,-4757042.0
762,1.7014532,-4.245331,-2.5565462,0,0,2147464.5,0,POINT (15898541 -4756442),15898541.0,-4756442.0
763,1.7390938,-5.479848,-4.0193796,0,2,82461784.0,8,POINT (15898541 -4755842),15898541.0,-4755842.0
764,2.3856678,-4.877783,-4.874539,0,2,587259200.0,8,POINT (15898541 -4755242),15898541.0,-4755242.0
765,2.9265957,-7.1419287,-4.8757467,1,1,10992509000.0,9,POINT (15898541 -4754642),15898541.0,-4754642.0
766,3.1401386,-7.1799107,-4.8090816,1,1,14984771000.0,9,POINT (15898541 -4754042),15898541.0,-4754042.0
767,2.5435,-7.3613377,-4.6168194,1,1,4826772500.0,9,POINT (15898541 -4753442),15898541.0,-4753442.0
768,3.565853,-6.0073667,-3.6070442,0,3,2754198800.0,4,POINT (15898541 -4752842),15898541.0,-4752842.0
769,3.0039797,-7.078021,-3.8876934,0,1,3859262700.0,9,POINT (15898541 -4752242),15898541.0,-4752242.0
770,3.168933,-5.811192,-4.707135,0,2,4894122000.0,8,POINT (15898541 -4751642),15898541.0,-4751642.0
771,1.9817066,-5.9037175,-2.9091058,0,3,45669070.0,4,POINT (15898541 -4751042),15898541.0,-4751042.0
772,1.7064953,-4.2369447,-3.159377,0,0,6220091.0,0,POINT (15898541 -4750442),15898541.0,-4750442.0
773,2.4250097,-5.3094864,-3.5059166,0,3,187429460.0,4,POINT (15898541 -4749842),15898541.0,-4749842.0
774,2.6628113,-5.005701,-3.5825253,0,2,248297700.0,8,POINT (15898541 -4749242),15898541.0,-4749242.0
775,3.081881,-5.916471,-3.4689775,0,3,1012512700.0,4,POINT (15898541 -4748642),15898541.0,-4748642.0
776,2.8598957,-5.753624,-3.6064205,0,2,735936400.0,8,POINT (15898541 -4748042),15898541.0,-4748042.0
777,2.6047144,-6.271524,-4.2277794,0,1,1571185800.0,9,POINT (15898541 -4747442),15898541.0,-4747442.0
778,3.104311,-5.514913,-2.4496536,0,3,129730680.0,4,POINT (15898541 -4746842),15898541.0,-4746842.0
779,3.5176249,-7.009673,-4.362653,0,1,14404219000.0,9,POINT (15898541 -4746242),15898541.0,-4746242.0
780,2.265154,-6.614461,-3.6733923,0,1,505006940.0,9,POINT (15898541 -4745642),15898541.0,-4745642.0
781,2.590149,-6.0274434,-3.7095122,0,3,651438460.0,4,POINT (15898541 -4745042),15898541.0,-4745042.0
782,2.664672,-4.3116226,-2.183507,0,0,9935627.0,0,POINT (15898541 -4744442),15898541.0,-4744442.0
783,2.8800855,-4.286098,-3.6862788,0,2,195109470.0,8,POINT (15898541 -4743842),15898541.0,-4743842.0
784,2.753848,-4.980229,-2.1492398,0,3,22252090.0,4,POINT (15898541 -4743242),15898541.0,-4743242.0
785,3.129053,-4.3270383,-4.2774897,0,2,651573250.0,8,POINT (15898541 -4742642),15898541.0,-4742642.0
786,3.3429747,-5.2269583,-4.563422,0,2,3223768800.0,8,POINT (15898541 -4742042),15898541.0,-4742042.0
787,2.1827831,-5.062481,-4.7036686,0,2,379361730.0,8,POINT (15898541 -4741442),15898541.0,-4741442.0
788,2.5975752,-5.3363667,-1.9947214,0,3,16161443.0,4,POINT (15898541 -4740842),15898541.0,-4740842.0
789,2.4717245,-4.4434247,-4.311366,0,2,238047630.0,8,POINT (15898541 -4740242),15898541.0,-4740242.0
790,2.599275,-5.8820157,-3.924541,0,3,777743600.0,4,POINT (15898541 -4739642),15898541.0,-4739642.0
791,3.3822842,-7.0299397,-4.217787,0,1,10144523000.0,9,POINT (15898541 -4739042),15898541.0,-4739042.0
792,3.177022,-5.2194567,-2.7681808,0,3,203798000.0,4,POINT (15898541 -4738442),15898541.0,-4738442.0
793,2.6993165,-6.115738,-4.751668,0,2,2969913300.0,8,POINT (15898541 -4737842),15898541.0,-4737842.0
794,2.4293942,-4.884184,-3.7729564,0,0,179828660.0,0,POINT (15898541 -4737242),15898541.0,-4737242.0
795,2.357771,-4.948758,-3.047871,0,3,56881640.0,4,POINT (15898541 -4736642),15898541.0,-4736642.0
796,2.2104397,-6.296796,-3.4352942,0,3,249925780.0,4,POINT (15898541 -4736042),15898541.0,-4736042.0
797,2.3964648,-5.7032523,-4.8713417,0,2,1308311900.0,8,POINT (15898541 -4735442),15898541.0,-4735442.0
798,1.8548565,-5.710739,-3.7783413,0,2,102687880.0,8,POINT (15898541 -4734842),15898541.0,-4734842.0
799,2.298521,-7.261465,-4.5671377,0,1,2573856300.0,9,POINT (15898541 -4734242),15898541.0,-4734242.0
800,2.7657366,-7.058466,-4.3622327,0,1,4478679000.0,9,POINT (15898541 -4733642),15898541.0,-4733642.0
801,3.5535774,-5.6744394,-4.181057,0,1,4259652000.0,9,POINT (15898541 -4733042),15898541.0,-4733042.0
802,2.8559299,-5.4815874,-2.0266142,0,3,32145840.0,4,POINT (15898541 -4732442),15898541.0,-4732442.0
803,3.0548954,-5.230635,-2.8538828,0,3,197212480.0,4,POINT (15898541 -4731842),15898541.0,-4731842.0
804,3.1462054,-5.826253,-4.2982717,0,1,3036348000.0,9,POINT (15898541 -4731242),15898541.0,-4731242.0
805,1.47363,-5.2026577,-3.411272,0,8,12236305.0,3,POINT (15898541 -4730642),15898541.0,-4730642.0
806,2.590519,-3.9795551,-2.2349005,0,0,6492282.0,0,POINT (15898541 -4730042),15898541.0,-4730042.0
807,1.8879309,-4.599668,-4.6796546,0,2,110823510.0,8,POINT (15898541 -4729442),15898541.0,-4729442.0
808,1.4721985,-4.8847656,-2.8229322,0,0,3447884.8,0,POINT (15898541 -4728842),15898541.0,-4728842.0
809,2.2392383,-3.9972782,-3.0908327,0,0,16206935.0,0,POINT (15898541 -4728242),15898541.0,-4728242.0
810,2.5736837,-3.9570704,-3.45091,0,0,53618300.0,0,POINT (15898541 -4727642),15898541.0,-4727642.0
811,3.2499504,-4.7085724,-3.8241062,0,2,686245800.0,8,POINT (15898541 -4727042),15898541.0,-4727042.0
812,2.8781013,-4.3656673,-4.449073,0,2,545922600.0,8,POINT (15898541 -4726442),15898541.0,-4726442.0
813,2.860023,-5.101903,-2.2798214,0,3,40739228.0,4,POINT (15898541 -4725842),15898541.0,-4725842.0
814,2.4177456,-4.697213,-2.5178337,0,3,19115674.0,4,POINT (15898541 -4725242),15898541.0,-4725242.0
815,2.6314812,-4.769302,-4.607665,0,2,646665860.0,8,POINT (15898541 -4724642),15898541.0,-4724642.0
816,1.6218538,-4.8470497,-3.096816,0,0,8551119.0,0,POINT (15898541 -4724042),15898541.0,-4724042.0
817,2.1330233,-4.4334316,-2.2652702,0,0,4511054.5,0,POINT (15898541 -4723442),15898541.0,-4723442.0
818,2.296091,-4.5351267,-3.4664106,0,5,61276316.0,2,POINT (15898541 -4722842),15898541.0,-4722842.0
819,2.6112618,-3.6837502,-2.9261227,0,0,17667110.0,0,POINT (15898541 -4722242),15898541.0,-4722242.0
820,2.0965915,-3.5874286,-3.0651193,0,0,6512119.5,0,POINT (15898541 -4721642),15898541.0,-4721642.0
821,2.177549,-4.1472297,-3.546873,0,0,33717732.0,0,POINT (15898541 -4721042),15898541.0,-4721042.0
822,3.3755178,-4.798465,-4.5788946,0,2,2243969300.0,8,POINT (15898541 -4720442),15898541.0,-4720442.0
823,2.4411325,-5.447894,-2.7290645,0,3,62975132.0,4,POINT (15898541 -4719842),15898541.0,-4719842.0
824,2.2244587,-4.3706036,-3.258049,0,0,31887240.0,0,POINT (15898541 -4719242),15898541.0,-4719242.0
825,2.8078089,-5.962279,-2.947626,0,3,292591140.0,4,POINT (15898541 -4718642),15898541.0,-4718642.0
826,2.0717406,-4.7638416,-3.9277277,0,2,87532690.0,8,POINT (15898541 -4718042),15898541.0,-4718042.0
827,2.2999067,-5.0888977,-2.907506,0,2,45632356.0,8,POINT (15898541 -4717442),15898541.0,-4717442.0
828,2.4819345,-5.629941,-4.234303,0,2,725070900.0,8,POINT (15898541 -4716842),15898541.0,-4716842.0
829,1.4503269,-4.1992493,-2.8352032,0,0,1535001.1,0,POINT (15898541 -4716242),15898541.0,-4716242.0
830,2.5534506,-5.399147,-2.3023777,0,3,32221512.0,4,POINT (15898541 -4715642),15898541.0,-4715642.0
831,2.5362024,-4.191717,-2.5437002,0,0,14461357.0,0,POINT (15898541 -4715042),15898541.0,-4715042.0
832,2.097683,-4.1085987,-3.3999467,0,0,21603722.0,0,POINT (15898541 -4714442),15898541.0,-4714442.0
833,2.4539104,-5.6945324,-3.1647196,0,3,169145360.0,4,POINT (15898541 -4713842),15898541.0,-4713842.0
834,3.0849075,-3.8312054,-3.475875,0,0,117006104.0,0,POINT (15898541 -4713242),15898541.0,-4713242.0
835,3.4324203,-4.875451,-4.346361,0,2,2035659500.0,8,POINT (15898541 -4712642),15898541.0,-4712642.0
836,1.844605,-3.5667448,-3.2084942,0,0,4191633.8,0,POINT (15898541 -4712042),15898541.0,-4712042.0
837,1.4518871,-4.0165634,-2.8025813,0,0,1166080.9,0,POINT (15898541 -4711442),15898541.0,-4711442.0
838,3.2505293,-5.0020895,-3.6087818,0,3,695553700.0,4,POINT (15898541 -4710842),15898541.0,-4710842.0
839,2.0046525,-5.071375,-3.409037,0,0,50001484.0,0,POINT (15898541 -4710242),15898541.0,-4710242.0
840,2.1297512,-4.516631,-2.6951833,0,0,11712757.0,0,POINT (15898541 -4709642),15898541.0,-4709642.0
841,2.0064516,-4.065542,-3.8054247,0,0,28823810.0,0,POINT (15898541 -4709042),15898541.0,-4709042.0
842,1.5791569,-4.8499346,-2.7593884,0,0,4215703.0,0,POINT (15898541 -4708442),15898541.0,-4708442.0
843,1.9666405,-3.4746647,-2.9884148,0,0,3551351.8,0,POINT (15898541 -4707842),15898541.0,-4707842.0
844,3.0452156,-6.194645,-4.129717,0,1,2869284900.0,9,POINT (15898541 -4707242),15898541.0,-4707242.0
845,1.554369,-5.337365,-3.6436286,0,4,25239210.0,5,POINT (15898541 -4706642),15898541.0,-4706642.0
846,2.037099,-5.436867,-3.0085812,0,0,41078348.0,0,POINT (15898541 -4706042),15898541.0,-4706042.0
847,2.582675,-5.018174,-2.7460308,0,3,57095824.0,4,POINT (15898541 -4705442),15898541.0,-4705442.0
848,2.8547382,-5.682582,-3.6855373,0,2,763948540.0,8,POINT (15898541 -4704842),15898541.0,-4704842.0
849,1.6084785,-4.035103,-3.1885128,0,0,3795686.2,0,POINT (15898541 -4704242),15898541.0,-4704242.0
850,2.011322,-5.620267,-3.8471208,0,2,155550670.0,8,POINT (15898541 -4703642),15898541.0,-4703642.0
851,2.1464653,-4.456829,-2.6298656,0,0,10078991.0,0,POINT (15898541 -4703042),15898541.0,-4703042.0
852,2.579351,-5.117317,-2.867279,0,3,77645050.0,4,POINT (15898541 -4702442),15898541.0,-4702442.0
853,2.8334327,-6.986478,-3.6768804,0,1,2042929900.0,9,POINT (15898541 -4701842),15898541.0,-4701842.0
854,2.794114,-4.5609045,-4.2598343,0,2,471453900.0,8,POINT (15899141 -4761242),15899141.0,-4761242.0
855,1.7630215,-5.8358393,-2.924614,0,5,24668758.0,2,POINT (15899141 -4760642),15899141.0,-4760642.0
856,2.171208,-4.1118946,-3.1782694,0,0,18393758.0,0,POINT (15899141 -4760042),15899141.0,-4760042.0
857,2.7122607,-4.1755486,-3.6723032,0,0,124427840.0,0,POINT (15899141 -4759442),15899141.0,-4759442.0
858,3.1110024,-4.154339,-3.8826413,0,0,318161570.0,0,POINT (15899141 -4758842),15899141.0,-4758842.0
859,3.5902557,-5.952474,-3.604663,0,1,2712924700.0,9,POINT (15899141 -4758242),15899141.0,-4758242.0
860,2.0218983,-3.780954,-3.480616,0,0,13337795.0,0,POINT (15899141 -4757642),15899141.0,-4757642.0
861,2.0806026,-3.810275,-2.3819962,0,0,2401224.5,0,POINT (15899141 -4757042),15899141.0,-4757042.0
862,2.5745945,-4.8529396,-2.179184,0,3,14963665.0,4,POINT (15899141 -4756442),15899141.0,-4756442.0
863,3.3013744,-6.072344,-3.5235152,0,4,1758475900.0,5,POINT (15899141 -4755842),15899141.0,-4755842.0
864,2.489861,-5.175895,-5.045904,0,2,1162780900.0,8,POINT (15899141 -4755242),15899141.0,-4755242.0
865,2.4122243,-6.718815,-4.2238445,1,1,1503458700.0,9,POINT (15899141 -4754642),15899141.0,-4754642.0
866,3.1958141,-6.423622,-5.1077538,1,1,12675268000.0,9,POINT (15899141 -4754042),15899141.0,-4754042.0
867,2.7487607,-7.5056295,-4.515564,1,1,7017467000.0,9,POINT (15899141 -4753442),15899141.0,-4753442.0
868,1.9556026,-5.762104,-3.9962444,0,1,185169180.0,9,POINT (15899141 -4752842),15899141.0,-4752842.0
869,2.3986197,-4.885771,-4.842264,0,2,588457000.0,8,POINT (15899141 -4752242),15899141.0,-4752242.0
870,1.8539367,-5.406146,-2.400498,0,3,8061577.5,4,POINT (15899141 -4751642),15899141.0,-4751642.0
871,1.7835836,-5.6540813,-3.041925,0,3,27165656.0,4,POINT (15899141 -4751042),15899141.0,-4751042.0
872,1.7778883,-4.927286,-3.7762103,0,4,39613400.0,5,POINT (15899141 -4750442),15899141.0,-4750442.0
873,2.4333315,-4.6662292,-2.5472164,0,0,20237928.0,0,POINT (15899141 -4749842),15899141.0,-4749842.0
874,2.1244473,-5.0121264,-2.367817,0,3,10187802.0,4,POINT (15899141 -4749242),15899141.0,-4749242.0
875,3.086419,-4.5105414,-3.7131515,0,2,369089020.0,8,POINT (15899141 -4748642),15899141.0,-4748642.0
876,2.6556492,-6.4806776,-4.491604,0,1,2760340700.0,9,POINT (15899141 -4748042),15899141.0,-4748042.0
877,3.2242022,-5.3486333,-4.913864,0,2,4369596000.0,8,POINT (15899141 -4747442),15899141.0,-4747442.0
878,2.485268,-5.535683,-4.939587,0,2,1449358000.0,8,POINT (15899141 -4746842),15899141.0,-4746842.0
879,2.7984223,-6.4834847,-2.7699547,0,3,320606340.0,4,POINT (15899141 -4746242),15899141.0,-4746242.0
880,2.1040096,-6.3025084,-3.8585424,0,2,350688960.0,8,POINT (15899141 -4745642),15899141.0,-4745642.0
881,2.6901054,-5.2856355,-3.167387,0,3,185284110.0,4,POINT (15899141 -4745042),15899141.0,-4745042.0
882,3.3441162,-4.8486943,-2.2795954,0,3,68995340.0,4,POINT (15899141 -4744442),15899141.0,-4744442.0
883,2.7802362,-4.973014,-1.941216,0,3,13927596.0,4,POINT (15899141 -4743842),15899141.0,-4743842.0
884,1.9341898,-5.470934,-3.4985743,0,3,69543760.0,4,POINT (15899141 -4743242),15899141.0,-4743242.0
885,2.7752743,-5.291825,-2.5151615,0,3,68767960.0,4,POINT (15899141 -4742642),15899141.0,-4742642.0
886,2.7795887,-6.4894295,-4.675067,0,1,4264561700.0,9,POINT (15899141 -4742042),15899141.0,-4742042.0
887,2.3301845,-5.6180573,-4.7115526,0,2,892693760.0,8,POINT (15899141 -4741442),15899141.0,-4741442.0
888,2.287086,-6.4532285,-4.1765256,0,1,889966140.0,9,POINT (15899141 -4740842),15899141.0,-4740842.0
889,1.6298203,-3.9096885,-2.4178948,0,0,868153.56,0,POINT (15899141 -4740242),15899141.0,-4740242.0
890,2.8741388,-4.66716,-4.747834,0,2,1047803840.0,8,POINT (15899141 -4739642),15899141.0,-4739642.0
891,3.231423,-5.341717,-3.5342417,0,6,844996000.0,6,POINT (15899141 -4739042),15899141.0,-4739042.0
892,3.0306616,-5.609248,-3.882207,0,2,1251999000.0,8,POINT (15899141 -4738442),15899141.0,-4738442.0
893,2.4898071,-4.988225,-3.5489473,0,2,166362860.0,8,POINT (15899141 -4737842),15899141.0,-4737842.0
894,2.0080862,-6.1991177,-3.6448984,0,4,192303980.0,5,POINT (15899141 -4737242),15899141.0,-4737242.0
895,1.4345326,-4.2317924,-3.4651384,0,0,4118859.2,0,POINT (15899141 -4736642),15899141.0,-4736642.0
896,2.8300552,-6.9479103,-4.4835243,0,1,5325289000.0,9,POINT (15899141 -4736042),15899141.0,-4736042.0
897,1.8725834,-4.3921995,-4.739499,0,2,90007450.0,8,POINT (15899141 -4735442),15899141.0,-4735442.0
898,2.1384087,-4.709366,-3.8246398,0,0,84765380.0,0,POINT (15899141 -4734842),15899141.0,-4734842.0
899,3.4685674,-6.873928,-3.647293,0,1,4973119000.0,9,POINT (15899141 -4734242),15899141.0,-4734242.0
900,2.6423712,-5.9933176,-4.155243,0,1,1233921900.0,9,POINT (15899141 -4733642),15899141.0,-4733642.0
901,2.3655157,-4.5631504,-4.660473,0,2,322183300.0,8,POINT (15899141 -4733042),15899141.0,-4733042.0
902,2.388135,-5.875741,-5.196747,0,1,2061888900.0,9,POINT (15899141 -4732442),15899141.0,-4732442.0
903,2.5035129,-4.854994,-4.948518,0,2,787169340.0,8,POINT (15899141 -4731842),15899141.0,-4731842.0
904,3.3256617,-6.3314934,-4.2394795,0,2,5668704000.0,8,POINT (15899141 -4731242),15899141.0,-4731242.0
905,2.282309,-6.1516995,-3.094479,0,3,154805220.0,4,POINT (15899141 -4730642),15899141.0,-4730642.0
906,3.6447315,-5.4229345,-3.4588952,0,6,1493435500.0,6,POINT (15899141 -4730042),15899141.0,-4730042.0
907,1.8732562,-3.9330988,-3.8918457,0,0,19383768.0,0,POINT (15899141 -4729442),15899141.0,-4729442.0
908,2.7238932,-4.24459,-4.496147,0,2,379604770.0,8,POINT (15899141 -4728842),15899141.0,-4728842.0
909,2.2322621,-4.217473,-3.1441612,0,0,22725396.0,0,POINT (15899141 -4728242),15899141.0,-4728242.0
910,1.7545137,-3.8701344,-3.9348497,0,0,13616170.0,0,POINT (15899141 -4727642),15899141.0,-4727642.0
911,2.3943934,-5.3796005,-4.6989927,0,2,812365800.0,8,POINT (15899141 -4727042),15899141.0,-4727042.0
912,3.2535133,-4.4435267,-4.2238736,0,0,849095360.0,0,POINT (15899141 -4726442),15899141.0,-4726442.0
913,2.1574411,-4.819503,-2.5063658,0,0,12020659.0,0,POINT (15899141 -4725842),15899141.0,-4725842.0
914,2.1220675,-3.6813192,-3.802475,0,0,23128376.0,0,POINT (15899141 -4725242),15899141.0,-4725242.0
915,2.8083582,-4.5047817,-3.1421995,0,0,99265896.0,0,POINT (15899141 -4724642),15899141.0,-4724642.0
916,1.4284935,-4.6787586,-3.0343242,0,0,3430475.8,0,POINT (15899141 -4724042),15899141.0,-4724042.0
917,1.6066914,-4.818863,-2.9718056,0,0,6448922.5,0,POINT (15899141 -4723442),15899141.0,-4723442.0
918,2.5507588,-5.576742,-4.846278,0,2,1557010700.0,8,POINT (15899141 -4722842),15899141.0,-4722842.0
919,2.7958379,-4.5661526,-3.9318142,0,2,318622820.0,8,POINT (15899141 -4722242),15899141.0,-4722242.0
920,2.4396086,-4.6014767,-3.0203252,0,0,44807976.0,0,POINT (15899141 -4721642),15899141.0,-4721642.0
921,2.2641258,-5.2304325,-4.121603,0,2,277026780.0,8,POINT (15899141 -4721042),15899141.0,-4721042.0
922,2.7910557,-5.4490213,-2.1793022,0,3,39996540.0,4,POINT (15899141 -4720442),15899141.0,-4720442.0
923,1.61374,-5.616741,-3.5076838,0,4,32485686.0,5,POINT (15899141 -4719842),15899141.0,-4719842.0
924,2.234974,-5.8264666,-3.0703754,0,3,102175300.0,4,POINT (15899141 -4719242),15899141.0,-4719242.0
925,2.4001822,-7.3665876,-4.5898776,0,1,3520127700.0,9,POINT (15899141 -4718642),15899141.0,-4718642.0
926,2.0270195,-5.6577787,-3.096816,0,4,56506236.0,5,POINT (15899141 -4718042),15899141.0,-4718042.0
927,2.7913532,-6.0576,-4.5610814,0,1,2728449800.0,9,POINT (15899141 -4717442),15899141.0,-4717442.0
928,2.6107793,-3.8016253,-3.3575335,0,0,41095964.0,0,POINT (15899141 -4716842),15899141.0,-4716842.0
929,1.8125839,-4.5622473,-4.56583,0,2,76733224.0,8,POINT (15899141 -4716242),15899141.0,-4716242.0
930,3.5098267,-6.0264587,-3.2733364,0,3,1591081500.0,4,POINT (15899141 -4715642),15899141.0,-4715642.0
931,3.1577473,-3.9103937,-3.313692,0,0,114696480.0,0,POINT (15899141 -4715042),15899141.0,-4715042.0
932,2.418974,-3.6698313,-3.4909315,0,0,28582026.0,0,POINT (15899141 -4714442),15899141.0,-4714442.0
933,2.290184,-3.896124,-2.2914534,0,0,3573311.5,0,POINT (15899141 -4713842),15899141.0,-4713842.0
934,2.4800248,-3.954636,-2.9514246,0,0,20322222.0,0,POINT (15899141 -4713242),15899141.0,-4713242.0
935,3.1427898,-4.5635014,-3.8307886,0,2,500620540.0,8,POINT (15899141 -4712642),15899141.0,-4712642.0
936,2.235231,-3.6599164,-3.7573128,0,0,27438140.0,0,POINT (15899141 -4712042),15899141.0,-4712042.0
937,2.4411983,-4.080921,-3.3178759,0,0,39455460.0,0,POINT (15899141 -4711442),15899141.0,-4711442.0
938,3.4100761,-4.9398003,-3.3554215,0,6,576902850.0,6,POINT (15899141 -4710842),15899141.0,-4710842.0
939,1.6708927,-4.0689974,-3.7142248,0,0,10268826.0,0,POINT (15899141 -4710242),15899141.0,-4710242.0
940,1.5964079,-3.7927938,-3.2276096,0,0,2850496.2,0,POINT (15899141 -4709642),15899141.0,-4709642.0
941,3.4392738,-5.1850305,-4.4219046,0,2,3048856800.0,8,POINT (15899141 -4709042),15899141.0,-4709042.0
942,1.9627995,-3.4423862,-2.7858028,0,0,2362813.5,0,POINT (15899141 -4708442),15899141.0,-4708442.0
943,2.6957812,-4.632725,-3.3370237,0,0,125719384.0,0,POINT (15899141 -4707842),15899141.0,-4707842.0
944,2.268139,-6.1899242,-3.3167772,0,3,218955820.0,4,POINT (15899141 -4707242),15899141.0,-4707242.0
945,2.4155445,-5.539706,-4.93796,0,2,1259640700.0,8,POINT (15899141 -4706642),15899141.0,-4706642.0
946,2.5668588,-6.0919333,-4.1741705,0,2,1184776700.0,8,POINT (15899141 -4706042),15899141.0,-4706042.0
947,2.0495148,-6.038298,-4.9413548,0,2,855181100.0,8,POINT (15899141 -4705442),15899141.0,-4705442.0
948,2.3651676,-5.677881,-2.6703434,0,3,59303000.0,4,POINT (15899141 -4704842),15899141.0,-4704842.0
949,2.474618,-4.8922257,-3.627153,0,4,163268590.0,5,POINT (15899141 -4704242),15899141.0,-4704242.0
950,2.5836048,-6.2221756,-4.7366867,0,1,2559853600.0,9,POINT (15899141 -4703642),15899141.0,-4703642.0
951,2.731371,-4.441826,-4.8134623,0,2,679201860.0,8,POINT (15899141 -4703042),15899141.0,-4703042.0
952,1.5104132,-6.0923195,-3.0982456,0,5,18835252.0,2,POINT (15899141 -4702442),15899141.0,-4702442.0
953,3.104271,-7.041686,-4.7240744,0,1,11742618000.0,9,POINT (15899141 -4701842),15899141.0,-4701842.0
954,3.132874,-7.123383,-4.9803762,0,1,16961212000.0,9,POINT (15899741 -4761242),15899741.0,-4761242.0
955,2.8402233,-5.6783676,-2.7660637,0,3,176681390.0,4,POINT (15899741 -4760642),15899741.0,-4760642.0
956,2.776659,-5.2158127,-4.130521,0,2,766031940.0,8,POINT (15899741 -4760042),15899741.0,-4760042.0
957,2.6758986,-6.194157,-2.9474068,0,3,278265660.0,4,POINT (15899741 -4759442),15899741.0,-4759442.0
958,2.7484503,-4.461753,-4.6856136,0,2,626324500.0,8,POINT (15899741 -4758842),15899741.0,-4758842.0
959,2.959444,-5.347933,-3.331293,0,4,407422200.0,5,POINT (15899741 -4758242),15899741.0,-4758242.0
960,2.0607958,-3.6940079,-3.067182,0,0,6940035.5,0,POINT (15899741 -4757642),15899741.0,-4757642.0
961,2.0998192,-4.1120386,-2.1675596,0,0,2296417.0,0,POINT (15899741 -4757042),15899741.0,-4757042.0
